Crop_Year,Annual_Rainfall,Fertilizer,Pesticide,N_SOIL,P_SOIL,K_SOIL,pH_SOIL,Crop_encoded,Season_encoded,State_encoded
2018,1220.5,526825.6,1136.8,120.1923076923077,18.884615384615383,270.11538461538464,7.4,47,1,0
1998,2354.4,170726.4,501.12,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,8,1,2
2009,928.5,9766330.14,10655.09,97.22368421052632,17.86842105263158,247.7,7.605263157894737,43,4,24
1999,1402.7,17083109.32,43460.28,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,22,2,3
1997,1852.9,2310061.41,7524.63,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,9,4,29
2004,719.8,2632662.0,5103.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,38,1,7
2015,1308.3,713753.2,1491.6,136.125,9.975,204.4,5.2125,40,2,19
2007,3095.2,117792.2,141.28,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,46,4,18
2012,746.3,3616787.2,7435.04,92.64,12.646666666666668,211.60533333333333,7.617333333333333,40,3,27
2018,1419.1,24491064.6,52847.55,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,40,3,12
2014,987.5,763102.8,1668.15,141.1875,15.4375,160.54999999999998,5.6125,45,1,16
2003,1526.7,961590.7,2331.6,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,26,1,29
2013,1939.9,341140.89,637.47,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,4,2,29
2014,3046.4,6821580.48,14912.04,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,40,3,13
1998,775.6,1116440.0,3277.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,44,1,7
2019,2433.3,218650.48,471.01,157.67307692307693,17.20769230769231,203.49615384615385,5.1038461538461535,32,2,1
2011,1533.561905,244746.72,482.13,141.1875,15.4375,160.54999999999998,5.6125,34,1,16
1999,458.9,7131936.0,18144.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,17,3,7
2002,593.6,577108.32,1524.0,116.8181818181818,20.727272727272727,236.3,7.654545454545455,40,1,5
2018,1016.3,109485.0,236.25,147.775,19.15,222.65,6.784999999999999,14,2,10
2012,956.2,158102791.6,325012.37,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,40,1,12
2012,1098.3,5579.6,11.47,117.625,22.5,241.4,7.275,27,2,21
2015,940.7,90640.34,189.42,120.1923076923077,18.884615384615383,270.11538461538464,7.4,37,1,0
2012,1566.0,368856.8,758.26,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,37,3,29
2007,2831.8,136468.2,163.68,113.625,8.825,166.5375,5.4375,53,2,26
2007,2831.8,36018.0,43.2,113.625,8.825,166.5375,5.4375,17,2,26
2005,1650.1,1574669.52,2757.51,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,36,2,29
2005,2075.4,311792.0,546.0,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,43,1,18
2017,1111.7,13627219.2,32890.9,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,12,1,12
2012,307.9,190309.6,391.22,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,8,1,8
2006,2454.7,1542864.51,2657.82,138.75,15.25,161.16666666666666,5.141666666666667,0,2,17
2005,1032.7,9028896.72,15811.11,89.1,16.663636363636364,285.64,7.612727272727272,27,1,14
2006,1207.0,18390.24,31.68,155.25,16.650000000000002,214.01666666666665,6.391666666666667,10,2,9
2004,1034.0,10574850.72,20497.68,97.22368421052632,17.86842105263158,247.7,7.605263157894737,2,1,24
2001,1550.0,705616.17,1796.34,79.5,9.633333333333336,247.64545454545456,6.481818181818182,13,4,4
1997,1303.7,13658988.74,44491.82,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,24,3,3
2011,471.5409091,100806165.1,198579.48,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,11,1,8
2014,911.3,67781.04,148.17,97.22368421052632,17.86842105263158,247.7,7.605263157894737,14,4,24
2004,895.7,22935144.64,44456.16,89.1,16.663636363636364,285.64,7.612727272727272,17,1,14
2017,1112.0,2991.36,7.22,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,8,1,3
2008,1134.8,687307.2,432.45,141.1875,15.4375,160.54999999999998,5.6125,32,2,16
2004,895.7,445819.1,864.15,89.1,16.663636363636364,285.64,7.612727272727272,20,2,14
2003,1526.7,284468.52,689.76,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,6,4,29
2004,1147.8,130008.0,252.0,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,2,1,3
1999,1166.5,965783.0,2457.0,96.375,16.125,289.9888888888889,7.563888888888889,44,2,15
2003,1526.7,145500.6,352.8,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,27,2,29
2017,1112.0,1474110.72,3557.94,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,47,2,3
2019,546.9,3302601.28,7114.36,116.8181818181818,20.727272727272727,236.3,7.654545454545455,53,2,5
2005,1248.1,310472.88,543.69,155.25,16.650000000000002,214.01666666666665,6.391666666666667,46,4,9
2019,1317.0,171.76,0.37,117.625,22.5,241.4,7.275,48,2,21
2001,1541.3,38397509.71,97751.42,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,53,2,28
2002,1105.8,17770221.69,46926.75,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,24,2,3
1998,588.6,55525600.0,162980.0,99.17391304347828,17.08695652173913,255.6478260869565,7.739130434782608,11,1,22
2015,1201.9,31858342.5,66577.5,97.22368421052632,17.86842105263158,247.7,7.605263157894737,24,1,24
2012,1003.4,1311960.0,2697.0,96.375,16.125,289.9888888888889,7.563888888888889,39,2,15
2008,3114.3,1806881.28,1136.88,138.75,15.25,161.16666666666666,5.141666666666667,0,4,17
2005,1075.5,24503013.76,42908.88,120.1923076923077,18.884615384615383,270.11538461538464,7.4,50,4,0
2007,1435.7,121394.0,145.6,141.1875,15.4375,160.54999999999998,5.6125,43,1,16
2004,1612.9,149117767.6,289041.27,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,40,3,29
2015,2334.4,28739.62,60.06,113.625,8.825,166.5375,5.4375,53,2,26
2015,875.7,4595181.0,9603.0,96.375,16.125,289.9888888888889,7.563888888888889,24,3,15
2003,1734.3,296.94,0.72,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,2,1,28
2013,1062.3,35005447.81,65412.63,120.1923076923077,18.884615384615383,270.11538461538464,7.4,24,2,0
1999,1484.3,1387119.1,3528.9,83.85,13.6,204.85,6.516666666666667,15,1,20
2013,740.9,10095805.28,18865.44,97.22368421052632,17.86842105263158,247.7,7.605263157894737,52,1,24
2006,1207.0,305993.16,527.12,155.25,16.650000000000002,214.01666666666665,6.391666666666667,15,1,9
2015,875.7,57774215.88,120736.44,96.375,16.125,289.9888888888889,7.563888888888889,27,1,15
2008,3114.3,59504.64,37.44,138.75,15.25,161.16666666666666,5.141666666666667,53,2,17
2009,956.9,879915.54,959.99,79.5,9.633333333333336,247.64545454545456,6.481818181818182,20,1,4
1998,2152.5,34022570.4,99863.82,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,39,2,29
1998,1314.8,104263640.0,306037.0,96.375,16.125,289.9888888888889,7.563888888888889,45,1,15
2016,1151.1,224623122.5,513005.5,96.375,16.125,289.9888888888889,7.563888888888889,40,1,15
2009,585.8,1083104.82,1181.67,92.64,12.646666666666668,211.60533333333333,7.617333333333333,44,1,27
2006,590.5,1174630860.0,2023481.24,92.64,12.646666666666668,211.60533333333333,7.617333333333333,53,2,27
2014,1061.0,408497.76,892.98,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,34,1,3
1998,1077.1,24502400.0,71920.0,97.22368421052632,17.86842105263158,247.7,7.605263157894737,44,1,24
2009,1434.5875,934.92,1.02,117.625,22.5,241.4,7.275,20,1,21
1997,2804.1,475850.0,1550.0,139.5,15.800000000000002,266.53333333333336,5.416666666666667,44,1,23
2001,1434.5875,16545.06,42.12,117.625,22.5,241.4,7.275,2,1,21
2004,895.7,68139901.3,132078.45,89.1,16.663636363636364,285.64,7.612727272727272,20,1,14
2012,924.1,2655889.6,5459.72,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,26,1,3
2006,2353.0,6464552.49,11136.18,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,40,1,18
1997,1266.7,78039.4,254.2,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,2,3,12
2013,1216.9,76435.21,142.83,155.25,16.650000000000002,214.01666666666665,6.391666666666667,25,2,9
2004,1034.0,38683447.04,74981.76,97.22368421052632,17.86842105263158,247.7,7.605263157894737,9,4,24
2013,1428.8,1293185.5,2416.5,141.1875,15.4375,160.54999999999998,5.6125,13,4,16
2001,1247.0,1465463.37,3730.74,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,19,1,3
2018,5649.1,302989.6,653.8,138.75,15.25,161.16666666666666,5.141666666666667,45,1,17
2015,1223.2,286922.47,599.61,155.25,16.650000000000002,214.01666666666665,6.391666666666667,38,1,9
1999,344.0,523963.81,1332.99,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,43,1,8
2001,1035.8,60021801.0,152802.0,96.375,16.125,289.9888888888889,7.563888888888889,52,1,15
2004,1612.9,162293.32,314.58,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,20,1,29
2006,1434.5875,319275.0,550.0,117.625,22.5,241.4,7.275,46,1,21
2012,460.6,4388280.0,9021.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,40,3,7
2004,2880.2,97426586.78,188846.07,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,9,4,13
2006,845.2,465502.95,801.9,120.1923076923077,18.884615384615383,270.11538461538464,7.4,37,4,0
2003,1648.2,1940997.8,4706.4,83.85,13.6,204.85,6.516666666666667,29,2,20
2015,1201.9,2928756.77,6120.51,97.22368421052632,17.86842105263158,247.7,7.605263157894737,43,1,24
2013,1348.7,55195.18,103.14,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,25,2,25
1999,922.8,12290172.39,31266.81,97.22368421052632,17.86842105263158,247.7,7.605263157894737,24,1,24
1997,798.9,1922434.0,6262.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,14,4,7
2016,902.8,114171.25,260.75,147.775,19.15,222.65,6.784999999999999,14,2,10
2011,1564.7,120614.4,237.6,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,16,2,28
2009,1727.1,6755264.46,7370.01,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,52,2,2
1999,1402.7,327517.18,833.22,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,10,4,3
2014,1019.9,121673.76,265.98,155.25,16.650000000000002,214.01666666666665,6.391666666666667,31,2,9
2004,1290.4,26001.6,50.4,83.85,13.6,204.85,6.516666666666667,19,3,20
2003,2838.1,121745.4,295.2,139.5,15.800000000000002,266.53333333333336,5.416666666666667,4,2,23
2013,1216.9,1110550.14,2075.22,155.25,16.650000000000002,214.01666666666665,6.391666666666667,52,1,9
1997,1189.1,76925911.0,250573.0,89.1,16.663636363636364,285.64,7.612727272727272,24,1,14
2011,1346.2,665221.92,1310.43,83.85,13.6,204.85,6.516666666666667,24,3,20
2004,2880.2,3871204.88,7503.72,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,40,3,13
2000,723.3,323568.32,856.96,89.1,16.663636363636364,285.64,7.612727272727272,8,1,14
2000,1434.5875,243461.6,644.8,117.625,22.5,241.4,7.275,27,1,21
2013,1451.4,27644982.72,51658.56,89.1,16.663636363636364,285.64,7.612727272727272,2,1,14
2016,1373.9,1092519.25,2495.15,155.25,16.650000000000002,214.01666666666665,6.391666666666667,39,2,9
2004,781.8,858486.16,1664.04,120.1923076923077,18.884615384615383,270.11538461538464,7.4,38,2,0
2012,1309.8,1638743.6,3368.77,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,19,1,28
2018,1372.7,554724.0,1197.0,136.125,9.975,204.4,5.2125,53,2,19
2013,1235.6,31630016.92,59105.16,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,45,1,12
2019,1593.0,1940888.0,4181.0,136.125,9.975,204.4,5.2125,34,1,19
2003,3011.6,43452.22,105.36,137.25,12.5,153.55,6.15,38,1,6
2003,962.3,1877947.54,4553.52,116.8181818181818,20.727272727272727,236.3,7.654545454545455,53,2,5
2001,928.4,28962536.05,73732.1,120.1923076923077,18.884615384615383,270.11538461538464,7.4,8,1,0
2017,1279.1,2361.6,5.7,147.775,19.15,222.65,6.784999999999999,25,2,10
2008,1390.1,1394210.88,877.23,147.775,19.15,222.65,6.784999999999999,4,2,10
2017,970.9,8422252.8,20328.1,97.22368421052632,17.86842105263158,247.7,7.605263157894737,19,2,24
2004,1711.5,3250200.0,6300.0,136.125,9.975,204.4,5.2125,45,1,19
2016,1151.1,295639172.5,675195.5,96.375,16.125,289.9888888888889,7.563888888888889,16,2,15
2013,1253.6,3207966.98,5994.54,110.20833333333331,10.8,163.25833333333333,6.033333333333334,38,0,11
1997,1266.7,80672373.22,262776.46,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,17,1,12
2018,1515.5,28809315.2,62165.6,79.5,9.633333333333336,247.64545454545456,6.481818181818182,22,2,4
2003,345.6,655742.5,1590.0,97.22368421052632,17.86842105263158,247.7,7.605263157894737,16,2,24
2009,904.1,113904.42,124.27,89.1,16.663636363636364,285.64,7.612727272727272,26,4,14
2012,746.3,3521180.0,7238.5,92.64,12.646666666666668,211.60533333333333,7.617333333333333,50,2,27
2000,2504.8,447949.71,1186.38,139.5,15.800000000000002,266.53333333333336,5.416666666666667,44,1,23
2009,711.0,12923710.8,14099.8,120.1923076923077,18.884615384615383,270.11538461538464,7.4,52,1,0
2019,2740.0,391956.32,844.34,139.5,15.800000000000002,266.53333333333336,5.416666666666667,44,1,23
2004,1219.6,1446013.98,2802.87,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,45,1,28
2018,1419.1,3182526.2,6867.35,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,24,3,12
2002,648.1,1831864.5,4837.5,120.1923076923077,18.884615384615383,270.11538461538464,7.4,41,2,0
2014,605.6,31483160.88,68822.49,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,46,4,7
2012,1296.6,493116.0,1013.7,136.125,9.975,204.4,5.2125,53,2,19
2018,986.2,5701816.6,12303.55,97.22368421052632,17.86842105263158,247.7,7.605263157894737,43,2,24
2019,1733.4,111815.76,240.87,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,43,0,29
2000,1057.8,13488558.0,35724.0,96.375,16.125,289.9888888888889,7.563888888888889,47,1,15
2001,479.3,2093665.0,5330.0,99.17391304347828,17.08695652173913,255.6478260869565,7.739130434782608,43,1,22
2011,777.4,53523645.12,105436.98,92.64,12.646666666666668,211.60533333333333,7.617333333333333,1,1,27
2009,1434.5875,1869.84,2.04,117.625,22.5,241.4,7.275,5,1,21
2014,605.6,27928807.68,61052.64,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,39,2,7
2004,484.6,1737665.26,3368.19,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,27,1,8
2013,1418.3,9191153.39,17174.97,79.5,9.633333333333336,247.64545454545456,6.481818181818182,29,1,4
1998,2152.5,1019912.4,2993.67,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,23,2,29
2001,1550.0,177297.68,451.36,79.5,9.633333333333336,247.64545454545456,6.481818181818182,42,4,4
1998,1314.8,193144120.0,566921.0,96.375,16.125,289.9888888888889,7.563888888888889,20,1,15
2016,1580.9,75858.75,173.25,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,54,2,28
2008,1357.1,334427.52,210.42,155.25,16.650000000000002,214.01666666666665,6.391666666666667,46,1,9
2019,1593.0,36289452.8,78173.6,136.125,9.975,204.4,5.2125,40,1,19
2019,1324.1,41897245.04,90253.73,147.775,19.15,222.65,6.784999999999999,53,2,10
2016,1373.9,522122.75,1192.45,155.25,16.650000000000002,214.01666666666665,6.391666666666667,37,2,9
1998,3151.5,215087.6,631.33,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,20,1,13
2000,935.6,33818877.81,89568.18,120.1923076923077,18.884615384615383,270.11538461538464,7.4,20,2,0
2003,1353.9,2464008.12,5974.56,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,27,2,3
2000,723.3,8120229.72,21506.16,89.1,16.663636363636364,285.64,7.612727272727272,4,2,14
1997,798.9,2712345.0,8835.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,37,4,7
2018,1220.5,15261398.0,32931.5,120.1923076923077,18.884615384615383,270.11538461538464,7.4,54,1,0
2016,902.8,518291.5,1183.7,147.775,19.15,222.65,6.784999999999999,44,1,10
2004,895.7,5153733.8,9989.7,89.1,16.663636363636364,285.64,7.612727272727272,37,4,14
2010,1283.1,162455.58,234.72,79.5,9.633333333333336,247.64545454545456,6.481818181818182,51,4,4
1999,458.9,11408975.0,29025.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,27,1,7
2000,1907.7,2121355.53,5618.34,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,46,4,29
2017,3326.8,61873.92,149.34,113.625,8.825,166.5375,5.4375,32,2,26
2000,1907.7,137618731.0,364478.66,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,40,3,29
1998,2964.9,24700.0,72.5,137.25,12.5,153.55,6.15,5,4,6
2015,1000.7,57952970.0,121110.0,89.1,16.663636363636364,285.64,7.612727272727272,43,4,14
2009,847.8,1288631.4,1405.9,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,45,1,28
2004,1122.8,10752203.3,20841.45,79.5,9.633333333333336,247.64545454545456,6.481818181818182,53,2,4
2011,1686.5,23955.36,47.19,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,11,1,29
2005,907.8,1870272.32,3275.16,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,3,4,3
2018,533.2,5634503.6,12158.3,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,37,4,8
2017,1111.7,10307911.68,24879.36,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,7,4,12
2001,955.0,377034035.9,959843.82,89.1,16.663636363636364,285.64,7.612727272727272,53,2,14
2014,2029.9,238260.168,520.839,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,32,2,18
1999,2914.6,90104.37,229.23,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,14,4,13
2015,426.8,4579390.0,9570.0,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,4,2,8
2016,1959.8,53637.5,122.5,136.125,9.975,204.4,5.2125,47,1,19
2002,4355.3,374703.86,989.5,138.75,15.25,161.16666666666666,5.141666666666667,49,4,17
2004,1052.0,7042100.0,13650.0,96.375,16.125,289.9888888888889,7.563888888888889,24,2,15
2000,1631.8,147255.0,390.0,136.125,9.975,204.4,5.2125,2,1,19
2015,1223.2,647115.18,1352.34,155.25,16.650000000000002,214.01666666666665,6.391666666666667,44,1,9
2004,1149.2,291620.9448,565.2612,110.20833333333331,10.8,163.25833333333333,6.033333333333334,25,2,11
2015,1201.9,39836271.52,83249.76,97.22368421052632,17.86842105263158,247.7,7.605263157894737,46,4,24
2016,1205.6,11030935.0,25193.0,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,37,5,3
2009,889.3,389933005.6,425417.86,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,40,5,3
2012,1035.0,768326.0,1579.45,155.25,16.650000000000002,214.01666666666665,6.391666666666667,44,1,9
2015,2587.1,381194.74,796.62,137.25,12.5,153.55,6.15,3,4,6
2001,1556.6,66569763.82,169471.64,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,21,1,29
1999,2318.1,326562.01,830.79,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,1,1,29
